first_name,last_name,dob,last_active,score,member_since,state,source,company_name
Kyle,Alvarez,1964/09/20,2018/07/23,97,2009,WV,softball,Bruce Inc
Todd,Wallace,1965/10/20,2018/10/14,80,2000,MI,softball,Parker Group
Samuel,Dennis,1990/08/10,2018/08/29,46,2000,WA,softball,Bruce Inc
Stephanie,Mcpherson,1986/11/08,2018/11/18,62,2014,MO,softball,Williams-Stephenson
James,Smith,1975/04/08,2018/08/20,85,1998,ME,softball,"Alvarez, Schaefer and Robertson"
Chloe,Ochoa,1961/04/11,2018/12/16,34,2011,NV,softball,Bruce Inc
Raymond,Wells,1969/11/20,2018/09/14,93,1996,CO,softball,Rivera Ltd
Katie,Parrish,1971/02/20,2018/04/09,99,1979,TN,softball,Rivera-Morrow
Dominic,Collins,1961/08/26,2018/07/12,88,2004,WI,softball,Rivera-Morrow
Laura,Wells,1995/05/05,2018/12/11,99,2006,ND,softball,Rivera Ltd
Shawn,Austin,1977/02/11,2018/09/09,64,2014,WI,softball,Rivera-Morrow
John,Frey,1977/05/11,2018/11/10,64,2000,CT,softball,Williams-Stephenson
Virginia,Turner,1977/04/19,2018/02/06,83,1991,FL,softball,"Martin, Mcknight and Clark"
James,Villarreal,1963/03/22,2018/04/17,65,1970,NC,softball,Williams-Stephenson
Jill,Macdonald DDS,1981/05/14,2018/08/04,61,2001,TX,softball,Bruce Inc
Carolyn,Christian,1993/12/03,2018/05/03,50,2011,NJ,softball,Williams-Stephenson
Jorge,Sanchez,1992/01/16,2018/09/14,91,2014,ND,softball,Williams-Stephenson
Christy,Thomas,1985/11/20,2018/11/02,70,1998,UT,softball,Rivera-Morrow
Carrie,Cohen,1988/12/21,2018/04/08,64,1991,IN,softball,"Alvarez, Schaefer and Robertson"
Kelly,Farmer,1971/04/08,2018/07/31,55,1993,SD,softball,Williams-Stephenson
Patricia,Anderson,1996/01/03,2018/04/26,30,2006,GA,softball,"Kelley, Gilbert and Jackson"
Sheila,Robinson,1963/04/13,2018/07/07,43,1995,MD,softball,"Smith, Torres and Matthews"
Alexandra,Martinez,1968/05/25,2018/01/16,68,1989,GA,softball,Bruce Inc
John,Chang,1961/12/09,2018/12/26,80,1988,SD,softball,Bruce Inc
Jacob,Spencer,1987/09/06,2018/12/22,80,2009,OH,softball,Peterson and Sons
Matthew,Jennings,1990/02/06,2018/09/18,97,2005,MD,softball,Taylor-Alvarez
Richard,Rosales,1973/11/04,2018/04/08,85,2018,WI,softball,Peterson and Sons
Ricky,Aguirre,1998/01/19,2018/10/11,45,2005,MA,softball,Parker Group
Krystal,Santos,1969/03/19,2018/04/03,51,2018,AR,softball,Rivera Ltd
Joshua,Mcintosh,1963/12/11,2018/03/31,77,2010,GA,softball,"Alvarez, Schaefer and Robertson"
Joy,Weber,1966/06/19,2018/12/18,47,2008,SD,softball,"Hopkins, Barnes and Ward"
Harold,Brown,1978/03/02,2018/03/01,57,1994,SC,softball,Williams-Stephenson
Michael,Crawford,1981/12/21,2018/12/24,97,2013,AZ,softball,Mcdonald Inc
Christian,Liu,1976/08/21,2018/03/22,43,2006,AK,softball,"Mullen, Huffman and Vasquez"
David,Carr,1959/09/03,2018/10/16,65,2006,SD,softball,"Hopkins, Barnes and Ward"
Kristen,Torres,1987/08/27,2018/07/06,38,1996,KS,softball,"Smith, Torres and Matthews"
Kayla,Smith,1987/08/27,2018/07/29,31,2018,MN,softball,Scott and Sons
Eric,Martinez,1970/02/06,2018/03/09,57,1986,IL,softball,"Hopkins, Barnes and Ward"
Sarah,Davis,1977/06/16,2018/11/09,41,2016,MA,softball,"Hopkins, Barnes and Ward"
Noah,Cobb,1991/06/18,2018/01/26,68,2013,IN,softball,Williams-Stephenson
Adam,Kelley,1971/11/23,2018/05/06,64,2014,UT,softball,"Alvarez, Schaefer and Robertson"
Andrea,Mullins,1967/02/26,2018/07/12,97,1976,LA,softball,
Lauren,Brown,1984/06/28,2018/05/14,73,1999,UT,softball,Hunter Ltd
Eric,Fuller,1997/02/27,2018/01/23,88,2017,WA,softball,"Brown, Vasquez and Sanchez"
Jerry,Washington,1980/06/18,2018/07/11,81,1987,MT,softball,Peterson and Sons
Tracy,Cook,1986/01/09,2018/05/05,51,1999,CA,softball,Rivera Ltd
Donna,White,1961/10/06,2018/06/28,66,2018,MI,softball,Rivera-Morrow
Rachael,Brady,1992/09/11,2018/09/20,99,1997,TX,softball,Parker Group
Aaron,Burns,1970/02/19,2018/01/09,57,2015,MA,softball,
Shannon,Johnson,1995/11/06,2018/06/17,66,1999,MS,softball,Bruce Inc
Jackson,Ortega,1998/08/31,2018/02/15,82,2015,WI,softball,Bruce Inc
Vanessa,Brown,1970/06/23,2018/03/13,97,2005,AR,softball,Pearson Group
Jacob,Williams,1978/09/05,2018/05/14,35,1985,NC,softball,Pearson Group
Matthew,Pratt,1975/11/16,2018/12/24,73,1995,ID,softball,
Mary,Ward,1993/07/11,2018/07/27,58,2002,MI,softball,"Jackson, Carlson and Contreras"
Travis,Maynard,1967/08/06,2018/01/26,54,1974,FL,softball,Hunter Ltd
Brandi,Reed,1983/02/13,2018/03/29,92,1989,NJ,softball,"Martin, Mcknight and Clark"
Charles,Jones,1976/05/21,2018/12/08,34,1979,VT,softball,"Kelley, Gilbert and Jackson"
Leslie,Coleman,1979/10/31,2018/11/03,79,1995,IN,softball,"Jackson, Carlson and Contreras"
Victor,Barnes,1960/05/06,2018/03/17,87,1999,RI,softball,Rivera Ltd
Timothy,Kim,1962/05/02,2018/12/12,36,2010,GA,softball,Mcdonald Inc
Rachel,Butler,1961/08/31,2018/03/28,62,1973,IA,softball,"Smith, Torres and Matthews"
Mr.,Jacob Gates MD,1979/07/19,2018/09/30,33,2017,KY,softball,"Smith, Torres and Matthews"
Mitchell,Maxwell,1991/06/18,2019/01/09,53,2018,UT,softball,"Alvarez, Schaefer and Robertson"
Dustin,Nguyen,1981/08/11,2018/12/08,81,1995,IL,softball,"Mullen, Huffman and Vasquez"
Daniel,Dillon,1984/01/08,2018/01/11,54,1997,GA,softball,"Mullen, Huffman and Vasquez"
David,Small,1969/09/15,2018/10/15,39,2013,ND,softball,"Martin, Mcknight and Clark"
Paula,Rivera,1981/02/18,2018/10/05,34,1996,DE,softball,"Jackson, Carlson and Contreras"
Jared,Bryant,1984/06/12,2018/11/09,52,2001,LA,softball,Taylor-Alvarez
Anthony,Le,1978/03/29,2018/05/11,74,2010,ND,softball,Bruce Inc
Brittany,Smith,1966/10/28,2018/04/19,81,2013,MD,softball,Taylor-Alvarez
Carlos,Rodriguez,1965/06/08,2018/03/11,64,1976,IA,softball,Peterson and Sons
Brian,Long,1998/02/16,2018/06/13,89,2005,MI,softball,Bruce Inc
Kathleen,Martinez,1975/09/11,2018/10/01,35,2011,PA,softball,
Alexander,Bartlett,1973/02/17,2018/11/10,65,1981,OR,softball,
Lynn,Mason,1981/11/24,2018/08/04,82,1986,WA,softball,Rivera-Morrow
Brandon,Arnold,1962/07/13,2018/08/23,78,1989,MT,softball,Mcdonald Inc
Joanne,Boyd,1993/01/12,2018/02/03,88,1998,MO,softball,"Brown, Vasquez and Sanchez"
Alexandra,Davidson,1963/09/07,2018/11/16,30,1992,WI,softball,"Hopkins, Barnes and Ward"
Katie,Mendoza,1985/05/01,2018/09/09,46,1998,NM,softball,"Hopkins, Barnes and Ward"
Christopher,Aguilar,1963/12/16,2018/10/05,85,1978,AR,softball,Bruce Inc
Michele,King,1968/05/28,2018/08/11,54,1989,AK,softball,Pearson Group
Andrew,Meyer,1983/08/06,2018/04/14,60,1986,NE,softball,Keller Group
Dillon,Jenkins,1989/07/16,2018/05/08,38,2014,OK,softball,Taylor-Alvarez
Annette,Lee,1961/07/10,2018/09/25,87,2018,IN,softball,Rivera-Morrow
Anthony,Graham,1961/05/16,2018/12/26,55,1999,AZ,softball,Keller Group
William,White,1994/09/08,2018/05/06,56,2014,PA,softball,"Martin, Mcknight and Clark"
Carmen,Gilbert,1964/11/26,2018/04/08,57,2003,SC,softball,Scott and Sons
Daniel,Jimenez,1977/05/03,2018/04/09,64,1989,WI,softball,Hunter Ltd
Thomas,Perez,1964/10/11,2018/05/01,75,1992,MA,softball,"Alvarez, Schaefer and Robertson"
Donna,Ashley,1971/03/20,2018/12/16,53,1977,MA,softball,"Kelley, Gilbert and Jackson"
Alexa,Odonnell,1984/12/01,2018/01/10,69,2007,VA,softball,Scott and Sons
Amanda,Coffey,1962/09/29,2018/11/16,48,2011,TX,softball,"Jackson, Carlson and Contreras"
Gina,Ferguson,1974/10/14,2018/10/30,32,1983,NJ,softball,"Martin, Mcknight and Clark"
Alexis,Bailey,1988/10/24,2018/02/02,99,2015,NV,softball,
Jeff,Mata,1970/01/02,2018/01/19,87,1996,ID,softball,Keller Group
Mrs.,Heather Sanchez,1995/09/11,2018/02/10,81,1999,TN,softball,"Hopkins, Barnes and Ward"
Russell,Holmes,1979/05/01,2018/05/04,80,1990,NJ,softball,"Brown, Vasquez and Sanchez"
Monica,Lynch,1971/02/14,2018/04/07,72,1991,TX,softball,
James,Davis,1969/12/21,2018/05/10,84,2003,NH,softball,"Hopkins, Barnes and Ward"
Courtney,Harris,1996/08/14,2018/11/11,92,1999,OH,softball,Peterson and Sons
John,Andrews,1959/04/12,2018/09/12,96,2005,NE,softball,"Brown, Vasquez and Sanchez"
Daniel,Figueroa,1972/01/14,2018/07/25,32,1990,OK,softball,"Mullen, Huffman and Vasquez"
Norman,Walker,1984/12/10,2018/10/23,83,2004,NE,softball,Rivera-Morrow
Steve,Weber,1976/03/21,2018/08/31,78,1979,NH,softball,"Kelley, Gilbert and Jackson"
Jonathan,Morgan,1992/05/30,2018/11/13,79,2004,GA,softball,Rivera-Morrow
Dawn,Perez,1994/07/10,2018/08/14,88,2018,OH,softball,Bruce Inc
Edward,Davis,1976/03/21,2018/08/11,53,2000,OR,softball,"Martin, Mcknight and Clark"
Rebecca,Hernandez,1997/03/01,2018/03/29,58,1999,KY,softball,"Jackson, Carlson and Contreras"
Cody,Bennett,1974/01/22,2018/04/29,45,1989,VT,softball,Rivera Ltd
Karen,Jackson,1961/12/05,2018/11/09,37,1985,IN,softball,
Erin,Morales,1994/10/21,2018/06/18,99,2000,KY,softball,"Mullen, Huffman and Vasquez"
Joseph,Colon,1967/11/05,2018/07/17,82,1999,WV,softball,"Kelley, Gilbert and Jackson"
Ashley,Pruitt,1981/12/28,2018/07/15,30,2011,CO,softball,"Jackson, Carlson and Contreras"
Stephanie,Green,1997/04/26,2018/02/15,88,2017,NC,softball,"Jackson, Carlson and Contreras"
Mrs.,Tiffany Nielsen,1967/09/05,2018/06/20,80,1984,LA,softball,Bruce Inc
Kayla,Cannon,1981/03/18,2018/05/18,83,1994,NY,softball,"Brown, Vasquez and Sanchez"
Jennifer,Jackson,1980/09/07,2018/09/22,94,2017,IL,softball,Mcdonald Inc
Michael,Moore,1970/04/07,2018/09/24,39,2007,CO,softball,"Martin, Mcknight and Clark"
Zachary,Smith,1982/02/17,2018/03/29,84,2018,HI,softball,Taylor-Alvarez
Katherine,Dennis,1965/04/03,2018/10/10,91,1974,OH,softball,Rivera Ltd
Brian,Blake,1979/05/19,2018/02/25,92,1981,CO,softball,Mcdonald Inc
Jonathon,Brandt,1981/03/23,2018/03/22,94,2007,MO,softball,"Martin, Mcknight and Clark"
Peter,Martinez,1971/12/14,2018/10/14,59,1993,MA,softball,"Mullen, Huffman and Vasquez"
Susan,Villarreal,1969/07/18,2018/07/07,44,1982,MT,softball,Rivera-Morrow
Chelsey,Martinez,1966/06/22,2018/03/04,89,2004,MA,softball,"Hopkins, Barnes and Ward"
David,Nguyen,1966/01/26,2018/07/18,82,1976,HI,softball,Bruce Inc
Gregory,George,1959/10/05,2018/03/12,92,2010,OH,softball,Rivera Ltd
Michelle,Harris,1986/10/31,2018/11/11,51,1997,DE,softball,Mcdonald Inc
Christopher,Ponce,1960/04/12,2018/12/05,81,2009,TN,softball,"Alvarez, Schaefer and Robertson"
Brenda,Doyle,1962/05/11,2018/01/26,74,2001,OR,softball,"Mullen, Huffman and Vasquez"
Steven,Wilson,1985/05/13,2018/10/01,72,2000,WI,softball,"Alvarez, Schaefer and Robertson"
Joshua,Chen,1973/09/19,2018/06/24,80,2004,AZ,softball,Parker Group
Jessica,Anderson,1978/09/22,2019/01/01,39,2015,TX,softball,Scott and Sons
Jacob,Sanchez,1969/08/19,2018/11/07,50,2017,WI,softball,
Brandon,Sheppard,1989/02/23,2018/09/28,62,2011,MT,softball,"Brown, Vasquez and Sanchez"
Kristen,Miller,1970/03/14,2018/02/25,66,1972,ID,softball,Mcdonald Inc
Rhonda,Rios,1980/06/25,2018/03/19,30,1999,WV,softball,Rivera Ltd
Patricia,Crosby,1967/06/17,2018/10/03,47,2015,MA,softball,Rivera-Morrow
James,Sosa,1973/01/18,2018/04/20,69,2009,MS,softball,"Mullen, Huffman and Vasquez"
Jennifer,Mitchell,1965/09/20,2018/10/27,47,1975,ID,softball,Taylor-Alvarez
Justin,Cabrera,1995/07/25,2018/12/25,69,2012,MO,softball,"Brown, Vasquez and Sanchez"
James,Yang,1981/01/23,2018/12/01,86,1982,PA,softball,"Smith, Torres and Matthews"
Mario,Atkins,1990/05/17,2018/03/13,53,1998,OH,softball,"Kelley, Gilbert and Jackson"
Peter,Franco,1972/12/29,2018/07/12,69,2014,CT,softball,Williams-Stephenson
Terry,Fox,1962/01/31,2018/08/20,78,1982,KS,softball,"Martin, Mcknight and Clark"
Carrie,Davis,1979/02/05,2018/12/10,68,1992,HI,softball,"Hopkins, Barnes and Ward"
Erin,Rodriguez,1994/05/08,2018/07/21,74,1998,AL,softball,Hunter Ltd
Anthony,Duncan,1966/04/19,2018/05/21,67,2010,KY,softball,"Smith, Torres and Matthews"
Amanda,English,1961/05/21,2018/05/08,58,2005,OK,softball,Peterson and Sons
Robert,Bennett,1979/11/19,2018/06/03,31,1997,VA,softball,"Alvarez, Schaefer and Robertson"
Tyler,Soto,1959/04/22,2018/06/26,63,1984,ID,softball,Pearson Group
Frank,Cole,1989/10/21,2018/10/12,48,2006,ND,softball,Parker Group
Austin,Brandt,1969/03/08,2018/09/07,62,1983,AL,softball,Mcdonald Inc
Alexander,Taylor,1998/09/10,2018/08/01,36,2004,SC,softball,Williams-Stephenson
Carolyn,Miller,1990/08/26,2018/04/20,45,2013,NM,softball,"Brown, Vasquez and Sanchez"
April,Bishop,1959/03/20,2018/05/04,34,2004,WI,softball,Rivera-Morrow
Susan,Lee,1959/11/09,2018/03/04,45,1971,OK,softball,"Martin, Mcknight and Clark"
Kyle,Adams,1977/12/18,2018/01/12,57,1980,MN,softball,Williams-Stephenson
Charles,Brooks,1982/06/22,2018/06/18,73,1996,ME,softball,Pearson Group
Joseph,Mosley,1979/06/08,2018/06/03,37,1981,NJ,softball,Scott and Sons
Ryan,Young,1977/12/14,2018/04/25,86,1983,IL,softball,Keller Group
John,Ward,1969/06/29,2018/04/17,31,2010,OR,softball,
Dr.,Ashley Lewis,1963/09/24,2018/07/25,31,1999,NH,softball,Rivera Ltd
John,Miller,1966/05/02,2018/11/19,32,2004,WV,softball,Parker Group
Jennifer,Ford,1985/09/29,2018/04/20,66,1986,NM,softball,"Jackson, Carlson and Contreras"
Kyle,Page,1968/12/16,2018/05/19,33,1980,MO,softball,Taylor-Alvarez
Meghan,Morales,1986/12/14,2018/09/01,55,1992,GA,softball,
Joshua,Mccullough,1974/06/22,2018/10/18,41,1985,NE,softball,Taylor-Alvarez
Sean,Turner,1991/08/24,2018/04/26,50,2004,SD,softball,Scott and Sons
Patricia,Lopez,1974/08/02,2018/05/07,83,2014,OK,softball,
Jessica,Hughes,1979/08/31,2018/02/26,45,2002,NE,softball,"Jackson, Carlson and Contreras"
Mark,Garner,1984/01/05,2018/06/02,51,1997,WV,softball,Mcdonald Inc
Crystal,Peterson,1971/02/03,2018/07/13,44,1988,AK,softball,Parker Group
Robert,Kerr,1967/08/24,2018/08/31,89,1979,MN,softball,Rivera-Morrow
Nicole,Coffey,1976/09/04,2018/04/03,35,2001,MT,softball,
Patricia,Lopez,1981/11/12,2018/04/10,70,1989,MT,softball,Hunter Ltd
Lisa,Torres,1978/09/26,2018/06/06,84,1986,RI,softball,Hunter Ltd
Daniel,Gregory,1963/12/04,2018/05/27,69,2005,CT,softball,"Smith, Torres and Matthews"
Tristan,Anderson,1979/01/16,2018/08/30,82,2007,IL,softball,Rivera Ltd
Daniel,Salazar,1998/02/02,2018/10/10,99,2010,ME,softball,Parker Group
April,Cook,1969/05/21,2018/06/30,88,2013,UT,softball,Williams-Stephenson
Eric,Martin,1966/08/27,2018/09/21,75,2002,RI,softball,Scott and Sons
Jose,Watts,1967/06/19,2018/10/10,62,1972,SC,softball,"Martin, Mcknight and Clark"
William,Clay,1964/07/11,2018/01/23,84,1978,FL,softball,"Smith, Torres and Matthews"
Ronnie,Calhoun,1969/04/02,2018/08/08,32,2000,ND,softball,Mcdonald Inc
Lance,Scott,1982/11/14,2018/12/24,41,1987,MA,softball,"Hopkins, Barnes and Ward"
Jimmy,Delacruz,1984/03/07,2018/12/11,99,1990,AZ,softball,Rivera-Morrow
Lori,George,1986/06/08,2018/06/17,40,1997,NC,softball,"Brown, Vasquez and Sanchez"
Valerie,Mcintyre,1964/01/25,2018/04/26,37,1984,NV,softball,"Smith, Torres and Matthews"
Erika,Gilmore,1965/01/16,2018/05/05,83,2017,MT,softball,"Mullen, Huffman and Vasquez"
Beth,Munoz MD,1968/01/31,2018/03/22,89,1986,KS,softball,"Kelley, Gilbert and Jackson"
Deborah,Bennett,1961/09/29,2018/09/13,68,2007,SD,softball,Parker Group
Isaac,Phelps,1968/09/25,2018/04/28,84,2018,RI,softball,"Martin, Mcknight and Clark"
Maria,Anderson,1975/08/05,2018/03/18,99,2005,NY,softball,Pearson Group
Rodney,Reynolds,1973/06/15,2018/09/25,32,1996,PA,softball,"Smith, Torres and Matthews"
Angela,Scott,1963/04/27,2018/04/18,49,1972,HI,softball,Keller Group
Angela,Gallagher,1992/11/04,2018/02/16,45,1999,RI,softball,Parker Group
Yvonne,Braun,1970/07/30,2018/11/19,51,1987,CO,softball,Parker Group
Richard,Clark,1970/04/29,2018/12/04,84,1983,NY,softball,Mcdonald Inc
Meghan,Garcia,1973/03/01,2018/08/01,70,1976,KY,softball,Mcdonald Inc
Robert,Rivera,1990/08/30,2018/09/24,54,1993,WA,softball,"Martin, Mcknight and Clark"
Kristin,Collins,1961/06/20,2018/08/13,55,1970,IN,softball,Rivera Ltd
Mrs.,Tammy Taylor,1967/10/10,2019/01/06,83,2008,MI,softball,Keller Group
Marissa,Wright,1974/05/27,2018/05/13,47,1983,IL,softball,Scott and Sons
Thomas,Riley,1977/09/16,2018/12/14,33,2007,WY,softball,Parker Group
Mark,Hughes,1983/04/22,2019/01/06,61,2013,AR,softball,Rivera Ltd
Valerie,Willis,1980/11/08,2018/03/06,81,2003,FL,softball,"Martin, Mcknight and Clark"
Denise,Williams,1962/06/13,2018/05/25,75,1983,NC,softball,"Martin, Mcknight and Clark"
Randall,Stephens,1967/12/15,2018/04/02,56,1974,SC,softball,Williams-Stephenson
Karen,Zuniga,1996/06/20,2018/09/02,69,2003,ID,softball,Peterson and Sons
Leroy,Williams,1978/08/10,2018/10/05,41,2015,NY,softball,Mcdonald Inc
Tiffany,Hawkins,1978/08/30,2018/12/30,42,2008,NE,softball,"Kelley, Gilbert and Jackson"
Jennifer,Collins,1983/02/19,2018/10/29,68,2015,RI,softball,"Alvarez, Schaefer and Robertson"
Nathan,Martinez,1988/05/21,2018/06/19,76,2002,ME,softball,Taylor-Alvarez
Joseph,Macias,1997/03/10,2018/01/20,53,2006,MA,softball,"Brown, Vasquez and Sanchez"
Jessica,Garrett,1963/08/22,2018/05/24,37,1980,ME,softball,"Brown, Vasquez and Sanchez"
Heather,Edwards,1980/06/28,2018/04/28,40,1987,CO,softball,"Martin, Mcknight and Clark"
Caitlin,Daniels,1964/06/20,2018/11/19,91,1990,AL,softball,Bruce Inc
Meghan,Bennett,1984/10/31,2018/07/02,81,1990,NY,softball,Williams-Stephenson
Emily,Fletcher,1986/11/18,2018/11/27,78,2007,FL,softball,Scott and Sons
Kristina,Brown,1977/11/03,2018/03/31,77,2011,CT,softball,Scott and Sons
Ashley,Kelly,1970/09/27,2018/11/25,64,2005,SC,softball,"Brown, Vasquez and Sanchez"
Jennifer,Bradley,1996/09/12,2018/06/14,77,2013,NJ,softball,"Martin, Mcknight and Clark"
Carolyn,Hall,1974/02/13,2018/02/17,88,2018,LA,softball,"Mullen, Huffman and Vasquez"
Catherine,Thomas,1977/06/25,2018/07/16,89,1999,NY,softball,Pearson Group
Sarah,Sullivan,1961/07/20,2018/02/02,44,2001,RI,softball,Parker Group
Nancy,Hawkins,1959/12/20,2018/08/20,96,1985,DE,softball,
James,Walker,1978/07/19,2018/07/04,71,1981,MO,softball,Parker Group
Megan,Edwards,1987/09/19,2018/09/04,36,1995,MI,softball,Rivera Ltd
Joseph,Evans,1966/06/10,2018/02/09,84,1989,AL,softball,"Smith, Torres and Matthews"
Michael,Stephens,1979/09/22,2018/03/04,42,1989,AK,softball,"Hopkins, Barnes and Ward"
Kevin,Flores,1960/09/30,2018/11/21,60,2017,AZ,softball,"Martin, Mcknight and Clark"
Brianna,Wallace,1977/03/10,2018/07/04,88,2007,CO,softball,"Jackson, Carlson and Contreras"
Paul,Rivera,1978/06/12,2018/03/25,97,2014,AR,softball,"Hopkins, Barnes and Ward"
Brian,Alvarez,1974/10/01,2018/11/08,84,1996,MS,softball,Scott and Sons
Jason,Navarro,1993/06/22,2018/05/21,48,2013,HI,softball,"Smith, Torres and Matthews"
Peter,Mccormick,1980/11/04,2018/07/14,63,1997,OH,softball,
Vanessa,Velazquez,1974/01/21,2018/06/23,77,1980,HI,softball,Parker Group
Sarah,Anderson,1975/06/06,2018/12/30,39,2003,IL,softball,"Smith, Torres and Matthews"
Chad,Rodriguez,1991/09/04,2018/07/08,42,2013,ID,softball,"Brown, Vasquez and Sanchez"
Jonathan,Contreras,1967/02/22,2018/10/31,56,2006,OH,softball,Scott and Sons
Sara,Sanchez,1968/02/15,2018/09/27,48,1996,KS,softball,"Martin, Mcknight and Clark"
Holly,Preston,1968/03/28,2018/11/12,52,2000,ID,softball,"Smith, Torres and Matthews"
Ms.,Jill Miranda DDS,1997/07/05,2018/10/18,72,2011,AR,softball,"Kelley, Gilbert and Jackson"
David,Medina,1992/05/03,2018/12/13,46,2009,VA,softball,"Brown, Vasquez and Sanchez"
Janet,Bell,1968/11/07,2018/05/23,81,1977,OH,softball,Williams-Stephenson
Darren,Bailey,1984/12/24,2018/07/14,55,1991,DE,softball,"Jackson, Carlson and Contreras"
Elizabeth,Moore,1959/03/15,2018/03/15,51,2006,AL,softball,Pearson Group
Melinda,Johnson,1984/08/21,2018/07/18,74,2002,MO,softball,"Mullen, Huffman and Vasquez"
Phillip,Garcia,1962/02/10,2018/11/22,73,2000,WA,softball,Bruce Inc
Lynn,Stephens,1991/01/15,2018/07/14,45,1994,WI,softball,Hunter Ltd
Daniel,Ruiz,1977/01/17,2018/09/11,64,1991,NH,softball,Peterson and Sons
Michael,Williams,1996/04/17,2018/10/07,88,2000,VA,softball,Hunter Ltd
Nicholas,Martin,1959/10/01,2018/08/02,57,1992,RI,softball,Rivera Ltd
Laura,Richard,1997/02/21,2018/02/10,58,2005,IN,softball,Mcdonald Inc
Michael,Peterson,1959/01/30,2018/04/20,82,2008,OR,softball,Hunter Ltd
Donald,Johnson,1960/04/01,2018/03/27,89,1976,OK,softball,Keller Group
Leslie,Walsh,1976/01/30,2018/10/08,42,2008,LA,softball,Parker Group
Marco,Gregory,1971/01/31,2018/07/17,84,1978,MN,softball,
James,Pacheco,1962/09/19,2018/02/27,84,1993,NV,softball,"Hopkins, Barnes and Ward"
Jane,Bruce,1973/09/29,2018/02/11,59,1995,TN,softball,Peterson and Sons
Tara,Williams,1977/09/16,2018/02/06,57,2015,MA,softball,Parker Group
Shari,Johnson,1964/01/29,2018/11/02,39,1995,IL,softball,Peterson and Sons
Curtis,Jensen,1961/04/25,2018/03/23,76,2019,CA,softball,"Martin, Mcknight and Clark"
Rebecca,Garcia,1984/03/18,2018/08/17,50,2008,NM,softball,"Jackson, Carlson and Contreras"
Vincent,Thomas,1961/08/27,2018/09/30,38,2015,HI,softball,Pearson Group
Christopher,Johnston,1976/06/13,2018/11/24,43,2005,IA,softball,"Jackson, Carlson and Contreras"
Ariel,Ramos,1975/08/28,2019/01/03,89,2007,KY,softball,Peterson and Sons
Mary,Anderson,1978/02/22,2018/06/22,82,2003,PA,softball,Rivera Ltd
Keith,Mason,1960/11/29,2018/05/28,35,1972,IN,softball,Bruce Inc
Brian,Jones,1997/02/05,2018/12/20,88,2018,OH,softball,Taylor-Alvarez
Henry,Richards,1965/04/25,2018/07/10,37,1973,WI,softball,Pearson Group
Ricardo,Campos,1985/09/07,2018/05/13,98,1995,NV,softball,Mcdonald Inc
Victor,Esparza,1959/08/14,2018/05/20,98,2004,NM,softball,Bruce Inc
Jaime,Walker,1996/06/06,2018/11/24,34,1998,IL,softball,"Kelley, Gilbert and Jackson"
Gabriella,Allen,1963/01/20,2018/01/19,33,1994,VT,softball,"Brown, Vasquez and Sanchez"
Randall,Hopkins,1969/10/14,2018/08/27,77,1976,NE,softball,"Brown, Vasquez and Sanchez"
Jeffery,Zavala,1981/06/01,2018/09/28,71,2017,VA,softball,"Martin, Mcknight and Clark"
Travis,Pacheco,1965/06/04,2018/12/14,81,1978,IA,softball,Keller Group
Gina,Diaz,1998/11/14,2018/12/02,97,2016,CO,softball,"Kelley, Gilbert and Jackson"
Courtney,Davis,1987/10/01,2018/09/22,37,1997,HI,softball,Hunter Ltd
Nicholas,Hill,1976/04/03,2018/04/21,76,2001,AR,softball,Williams-Stephenson
Monique,Andrews,1997/04/23,2018/02/25,75,2014,AK,softball,Bruce Inc
