first_name,last_name,dob,last_active,score,member_since,state,source,company_name
Laura,Lee,1988/05/09,2018/02/12,64,1975,MN,softball,"Jackson, Carlson and Contreras"
Lisa,Sullivan MD,1985/02/28,2018/07/01,97,1979,AK,softball,Rivera Ltd
Alexander,Mendoza,1976/10/26,2018/07/29,63,1970,NC,softball,"Brown, Vasquez and Sanchez"
Becky,Robinson,1991/12/26,2018/09/05,93,1980,CA,softball,Pearson Group
Joshua,Rollins,1984/01/13,2018/12/11,96,1975,NV,softball,"Mullen, Huffman and Vasquez"
Elizabeth,Page,1992/03/04,2019/01/05,85,1976,LA,softball,"Mullen, Huffman and Vasquez"
Shane,Ryan,1988/08/01,2018/12/31,91,1987,CT,softball,"Martin, Mcknight and Clark"
Melissa,Robbins,1991/11/30,2018/02/27,57,1970,AK,softball,"Kelley, Gilbert and Jackson"
Kelly,Rodriguez,1973/09/07,2018/07/05,49,1971,WY,softball,"Alvarez, Schaefer and Robertson"
Theresa,Le,1991/04/29,2018/05/01,39,1990,ME,softball,"Martin, Mcknight and Clark"
Erik,Peterson,1992/11/10,2018/11/12,40,1985,MN,softball,Pearson Group
Luis,Fields,1995/11/16,2018/08/18,35,1990,CA,softball,Hunter Ltd
Emily,Marshall,1975/08/07,2018/07/07,95,1972,VA,softball,"Alvarez, Schaefer and Robertson"
Courtney,Fitzgerald,1994/11/19,2018/01/21,61,1982,FL,softball,Williams-Stephenson
Randy,Fuller,1971/07/17,2018/10/20,82,1971,AK,softball,Taylor-Alvarez
Kevin,Morris,1993/11/02,2018/05/14,89,1987,AZ,softball,"Mullen, Huffman and Vasquez"
Johnny,Hansen,1998/12/03,2018/11/24,66,1994,FL,softball,Taylor-Alvarez
Benjamin,Hines,1994/03/22,2018/06/16,98,1974,MS,softball,Parker Group
George,Moss,1984/10/05,2018/09/08,38,1983,AK,softball,Keller Group
Timothy,Wallace,1984/11/16,2018/02/05,40,1983,MO,softball,"Alvarez, Schaefer and Robertson"
Christopher,Miller,1982/06/20,2018/06/27,63,1970,NM,softball,Taylor-Alvarez
Dr.,Gloria Michael MD,1990/04/06,2018/06/15,40,1985,DE,softball,Rivera-Morrow
Edward,Benitez,1996/10/16,2018/05/01,76,1973,MO,softball,Keller Group
Tamara,Williams,1997/08/11,2018/08/25,69,1974,OH,softball,Taylor-Alvarez
Audrey,Bartlett,1996/01/14,2018/04/10,65,1980,MN,softball,"Mullen, Huffman and Vasquez"
Lisa,Whitaker,1988/06/14,2018/06/29,42,1971,MI,softball,Hunter Ltd
David,Cooper,1990/01/12,2018/10/26,60,1974,WY,softball,Hunter Ltd
Alexandra,Wagner,1987/10/12,2018/07/02,99,1977,NV,softball,Parker Group
Leroy,Butler,1998/03/29,2018/12/19,77,1970,VA,softball,"Jackson, Carlson and Contreras"
Kristina,Dickerson,1983/01/14,2018/06/13,84,1979,TX,softball,Taylor-Alvarez
Timothy,Miles,1995/05/09,2018/11/05,36,1972,OH,softball,"Hopkins, Barnes and Ward"
Jason,Rivera,1997/02/01,2018/12/03,91,1996,AK,softball,"Martin, Mcknight and Clark"
Courtney,Wagner,1990/10/12,2018/12/01,32,1977,WI,softball,Rivera-Morrow
Lisa,Harrington,1982/11/05,2018/02/03,65,1979,NV,softball,Bruce Inc
Julia,Montes,1987/03/11,2018/12/23,85,1975,ND,softball,Scott and Sons
Gabrielle,Johnson,1987/08/26,2018/09/05,38,1971,DE,softball,Keller Group
David,Campbell DDS,1983/06/02,2018/01/17,62,1976,OK,softball,Hunter Ltd
David,Myers,1996/05/06,2018/08/10,63,1977,FL,softball,"Alvarez, Schaefer and Robertson"
Kim,Le,1998/12/15,2018/11/16,80,1985,TN,softball,Pearson Group
Beth,Robinson,1977/07/13,2019/01/03,90,1977,IN,softball,"Mullen, Huffman and Vasquez"
Daniel,Davis,1995/04/25,2018/08/30,46,1981,OR,softball,Parker Group
Joseph,Long,1996/05/14,2018/01/12,69,1974,CT,softball,"Mullen, Huffman and Vasquez"
David,Mcclure,1981/06/14,2018/01/09,70,1974,VA,softball,"Alvarez, Schaefer and Robertson"
Michael,Ray,1998/09/24,2018/07/10,92,1984,MD,softball,"Hopkins, Barnes and Ward"
Vicki,Le,1991/10/17,2018/06/04,36,1972,KS,softball,Rivera-Morrow
Brendan,Gould,1993/05/26,2018/12/22,43,1970,MA,softball,Keller Group
Matthew,Barnes,1989/04/23,2018/10/20,48,1982,CA,softball,Peterson and Sons
Michael,Drake,1978/01/08,2018/02/11,42,1978,FL,softball,Pearson Group
Paula,Andrade,1990/02/12,2018/10/22,49,1986,MI,softball,
Shannon,Charles,1997/02/27,2018/04/07,87,1974,TN,softball,"Brown, Vasquez and Sanchez"
Raymond,Wu,1984/06/01,2018/05/11,30,1978,ME,softball,"Brown, Vasquez and Sanchez"
Stephanie,Evans,1995/11/09,2018/04/02,88,1986,NC,softball,"Hopkins, Barnes and Ward"
Kathryn,Armstrong,1978/03/08,2018/11/15,45,1972,IN,softball,Pearson Group
Brandon,Frank,1986/02/08,2018/08/12,98,1971,IL,softball,Pearson Group
Harold,Jackson,1990/05/16,2018/02/07,97,1983,MO,softball,Bruce Inc
Ariel,Dunn,1987/06/13,2018/10/09,76,1972,OK,softball,"Alvarez, Schaefer and Robertson"
Jessica,Jimenez,1994/06/15,2018/02/03,32,1978,AZ,softball,"Smith, Torres and Matthews"
Belinda,Rogers,1996/06/12,2018/06/01,82,1975,OK,softball,Keller Group
Hunter,Walker,1979/05/14,2018/02/05,70,1974,NY,softball,"Jackson, Carlson and Contreras"
Kevin,Santiago,1998/04/18,2018/02/23,66,1998,MA,softball,Hunter Ltd
David,Williams,1984/04/03,2018/04/23,79,1982,CT,softball,"Martin, Mcknight and Clark"
Joseph,Chavez,1984/02/01,2018/01/18,34,1972,SC,softball,Hunter Ltd
Lucas,Bailey,1997/03/20,2018/02/02,91,1992,SC,softball,"Alvarez, Schaefer and Robertson"
Debra,Sullivan,1982/04/24,2018/10/07,92,1974,MD,softball,"Martin, Mcknight and Clark"
Robin,Smith,1991/06/22,2018/05/02,35,1979,NY,softball,Pearson Group
Brandon,Lee,1984/10/13,2018/02/23,96,1983,AL,softball,Rivera-Morrow
Austin,Griffin,1998/06/10,2018/08/25,91,1994,MO,softball,Rivera-Morrow
Dawn,Johnson,1997/02/14,2018/09/04,53,1982,ID,softball,Keller Group
Justin,Conway,1983/09/10,2018/03/08,61,1973,NH,softball,Peterson and Sons
Robert,Carey,1995/07/30,2018/12/20,84,1991,IL,softball,Parker Group
Brandon,Wagner,1991/04/07,2019/01/05,92,1972,WV,softball,"Brown, Vasquez and Sanchez"
Shane,Livingston,1992/08/06,2018/11/27,31,1991,AL,softball,"Brown, Vasquez and Sanchez"
Michael,Russell,1979/03/23,2018/12/29,97,1977,MT,softball,"Brown, Vasquez and Sanchez"
Travis,Gomez,1985/09/23,2018/05/07,92,1972,OK,softball,"Kelley, Gilbert and Jackson"
Linda,Taylor,1986/02/22,2018/05/05,48,1985,OH,softball,Parker Group
Whitney,Marshall,1992/03/10,2018/12/12,41,1975,LA,softball,Rivera-Morrow
Nathan,Smith,1987/03/04,2018/09/25,41,1987,AZ,softball,Hunter Ltd
Elizabeth,Fisher,1995/01/26,2018/06/04,32,1979,KS,softball,Parker Group
Shane,Washington,1989/10/24,2018/09/12,89,1988,GA,softball,"Smith, Torres and Matthews"
Roy,Davis,1986/01/11,2018/05/20,37,1980,NV,softball,Bruce Inc
Benjamin,Sullivan,1997/03/17,2018/06/22,36,1972,HI,softball,Mcdonald Inc
Richard,Cox,1995/09/25,2018/02/23,59,1984,CA,softball,Williams-Stephenson
Vanessa,Hill,1995/09/05,2018/11/10,78,1979,MA,softball,"Jackson, Carlson and Contreras"
Sarah,Case,1996/08/30,2019/01/04,70,1989,VA,softball,Keller Group
Sarah,Moody,1997/12/22,2018/12/17,34,1988,MI,softball,Hunter Ltd
Scott,Hess,1978/04/28,2018/09/27,70,1978,AL,softball,"Brown, Vasquez and Sanchez"
Kathleen,Larson,1997/11/12,2018/05/27,91,1978,OH,softball,Parker Group
Amy,Russell,1997/01/06,2018/11/17,46,1983,WA,softball,Williams-Stephenson
Laura,Allison,1992/07/28,2018/04/13,39,1985,NE,softball,Williams-Stephenson
Jessica,Jefferson,1996/05/18,2018/06/27,94,1983,NV,softball,"Brown, Vasquez and Sanchez"
Linda,Erickson,1990/11/19,2018/04/11,36,1974,DE,softball,Pearson Group
Jennifer,Holmes,1995/06/07,2018/01/14,46,1990,WA,softball,"Martin, Mcknight and Clark"
Carla,Mosley,1978/04/06,2018/04/10,71,1973,WI,softball,"Hopkins, Barnes and Ward"
Adrian,Hubbard,1987/10/28,2018/03/17,68,1987,AK,softball,"Brown, Vasquez and Sanchez"
Michael,Flores,1984/07/21,2018/10/05,33,1974,CA,softball,Parker Group
Frank,Larsen,1998/01/02,2018/05/16,39,1994,FL,softball,Taylor-Alvarez
Dr.,James Smith,1982/05/26,2018/10/22,71,1974,RI,softball,Hunter Ltd
Rebecca,Larson,1996/10/09,2018/05/31,95,1981,AL,softball,Peterson and Sons
Melissa,Hodge,1982/07/07,2018/04/07,96,1970,DE,softball,"Alvarez, Schaefer and Robertson"
Sara,Johnson,1998/01/17,2018/11/30,76,1989,AZ,softball,Mcdonald Inc
Timothy,Reed,1996/06/25,2018/08/13,67,1974,WA,softball,Hunter Ltd
Deborah,Campbell,1995/10/28,2018/04/14,42,1994,KS,softball,Williams-Stephenson
Elizabeth,Nichols,1991/11/11,2018/12/24,97,1991,CA,softball,"Martin, Mcknight and Clark"
Raymond,Lewis,1987/01/19,2018/11/01,30,1981,MN,softball,Mcdonald Inc
Heather,Holder,1988/02/14,2018/04/30,33,1976,IL,softball,Bruce Inc
Karen,Barrett,1996/06/29,2019/01/06,70,1980,NH,softball,Scott and Sons
Susan,Dickerson,1996/05/14,2018/03/15,31,1991,AR,softball,Rivera Ltd
Julian,Jackson,1994/01/06,2018/05/14,30,1993,AK,softball,Taylor-Alvarez
Anthony,Blackburn,1986/10/18,2018/08/02,47,1973,IN,softball,Taylor-Alvarez
Jimmy,Harris,1976/03/23,2018/11/28,71,1972,CT,softball,Keller Group
Melinda,Obrien,1997/04/05,2018/02/14,41,1972,IA,softball,"Martin, Mcknight and Clark"
Victoria,Rojas,1997/08/31,2018/11/07,42,1992,SD,softball,Peterson and Sons
Andrew,Oneal,1977/09/27,2018/01/19,39,1972,WY,softball,Taylor-Alvarez
Matthew,Oconnor,1988/09/05,2018/09/17,67,1977,NM,softball,"Jackson, Carlson and Contreras"
Peter,Moreno,1997/07/04,2018/10/04,54,1976,AK,softball,
Timothy,Greene,1995/06/20,2018/04/19,50,1987,CT,softball,Pearson Group
Barbara,Snyder,1979/12/19,2018/06/11,56,1971,AR,softball,
Vernon,Patel,1988/05/07,2018/07/18,93,1982,ND,softball,Hunter Ltd
Terry,Williams,1982/05/02,2018/06/30,93,1973,UT,softball,Parker Group
Joseph,Lopez,1985/04/16,2018/07/21,77,1983,AZ,softball,Bruce Inc
Timothy,Cruz,1990/11/09,2018/07/30,65,1989,OH,softball,"Martin, Mcknight and Clark"
Sarah,Davis,1996/07/25,2018/05/28,46,1976,NH,softball,Rivera Ltd
Rebecca,Brown,1991/01/06,2019/01/08,31,1976,TX,softball,"Alvarez, Schaefer and Robertson"
Jared,Craig,1979/07/21,2018/06/05,68,1979,CA,softball,"Brown, Vasquez and Sanchez"
Dalton,Jones,1996/11/29,2018/01/12,88,1991,VT,softball,Mcdonald Inc
Matthew,Atkinson,1990/05/31,2018/05/20,96,1982,VA,softball,"Smith, Torres and Matthews"
Jennifer,Peterson,1993/06/06,2018/04/12,33,1987,KY,softball,"Jackson, Carlson and Contreras"
Mark,Hoffman,1996/11/22,2018/05/27,74,1973,AL,softball,"Mullen, Huffman and Vasquez"
Heather,Rogers,1979/07/13,2018/02/20,31,1975,AL,softball,Mcdonald Inc
Danielle,Rodriguez,1995/03/01,2018/10/14,66,1983,LA,softball,"Mullen, Huffman and Vasquez"
Kim,Barnett,1984/10/11,2018/09/07,98,1982,MS,softball,"Hopkins, Barnes and Ward"
Mary,Foster,1994/07/24,2018/12/01,98,1991,PA,softball,"Smith, Torres and Matthews"
Keith,Rodriguez,1989/02/08,2018/11/01,77,1982,OK,softball,Taylor-Alvarez
Amy,Thomas,1990/01/19,2018/10/03,53,1973,NY,softball,Hunter Ltd
Joshua,Reilly,1997/04/22,2018/06/01,42,1971,NC,softball,Pearson Group
William,Henderson,1982/03/15,2018/11/13,87,1972,IA,softball,Williams-Stephenson
Suzanne,Gonzalez,1995/02/15,2018/09/11,67,1994,MT,softball,"Brown, Vasquez and Sanchez"
Gregory,Hall,1988/07/18,2018/06/27,34,1973,GA,softball,Parker Group
Anna,Rodriguez,1974/02/10,2018/10/16,43,1973,KY,softball,Keller Group
Steven,Carey,1998/07/15,2018/06/13,75,1974,OR,softball,"Mullen, Huffman and Vasquez"
Carol,Gonzales,1990/01/06,2018/05/09,94,1972,CO,softball,"Smith, Torres and Matthews"
Timothy,Gillespie,1998/01/29,2018/04/15,39,1980,VA,softball,Hunter Ltd
Theresa,Stewart,1996/09/07,2018/06/20,76,1970,MT,softball,"Jackson, Carlson and Contreras"
John,Lara,1990/11/27,2018/09/21,88,1981,CO,softball,
Austin,Jackson,1978/03/31,2018/11/16,87,1973,NV,softball,"Jackson, Carlson and Contreras"
Leslie,Miller,1997/10/08,2018/03/11,78,1982,CT,softball,"Smith, Torres and Matthews"
Phyllis,Roberts,1988/05/20,2018/10/23,31,1983,PA,softball,Taylor-Alvarez
Philip,Pearson,1984/11/14,2018/08/14,90,1976,NC,softball,Williams-Stephenson
Jason,Palmer,1985/03/24,2018/03/26,64,1981,OK,softball,"Jackson, Carlson and Contreras"
Jeff,Montgomery,1989/05/23,2018/06/23,34,1978,SD,softball,"Brown, Vasquez and Sanchez"
Nathan,Andrews,1994/02/23,2018/09/06,82,1991,NY,softball,
Jeffery,Sanders,1989/09/25,2018/10/20,44,1975,OH,softball,"Smith, Torres and Matthews"
Cory,Huff,1991/02/12,2018/12/08,44,1981,NE,softball,Williams-Stephenson
Laura,Baldwin,1993/03/16,2018/12/30,74,1982,IN,softball,Pearson Group
Jason,Gallagher,1980/01/26,2018/03/30,89,1973,TX,softball,Scott and Sons
Diana,Ward,1982/08/13,2018/09/07,87,1973,NE,softball,"Smith, Torres and Matthews"
Elizabeth,Lang,1976/01/05,2018/07/07,93,1975,LA,softball,Peterson and Sons
Tiffany,Robinson,1976/08/27,2018/01/18,55,1973,IN,softball,"Brown, Vasquez and Sanchez"
Clayton,Charles,1989/12/12,2018/08/08,45,1982,VA,softball,Peterson and Sons
Kevin,Ramirez,1988/09/01,2018/12/12,92,1973,NV,softball,Hunter Ltd
Jennifer,Sheppard,1985/10/28,2018/10/14,97,1972,IL,softball,Taylor-Alvarez
Jorge,Sullivan,1979/05/22,2018/05/29,45,1970,WI,softball,"Jackson, Carlson and Contreras"
Sharon,Leon,1996/06/13,2018/12/18,79,1970,PA,softball,"Smith, Torres and Matthews"
Kimberly,Davis,1997/07/08,2018/05/23,85,1997,GA,softball,Keller Group
Rhonda,Adams,1988/04/17,2018/01/30,39,1978,WV,softball,Keller Group
Dawn,Mercado,1984/12/04,2018/08/10,71,1974,MN,softball,"Hopkins, Barnes and Ward"
Jason,Carroll,1997/01/01,2018/07/23,56,1985,SC,softball,Rivera-Morrow
Jenna,Nichols,1991/02/21,2018/07/20,70,1972,PA,softball,Parker Group
Jim,Diaz,1991/04/06,2018/09/23,74,1982,GA,softball,Rivera Ltd
Elizabeth,Anderson,1988/06/07,2018/11/05,36,1988,HI,softball,Bruce Inc
Curtis,Lucas,1986/12/28,2018/12/26,47,1983,MS,softball,Taylor-Alvarez
Kenneth,Duncan,1998/11/23,2018/07/10,48,1997,NM,softball,Bruce Inc
Bonnie,Phillips,1989/08/31,2018/10/24,47,1981,DE,softball,"Martin, Mcknight and Clark"
Eric,Richards,1977/08/04,2018/09/21,78,1970,ND,softball,"Brown, Vasquez and Sanchez"
Taylor,Wallace,1996/09/02,2018/11/28,56,1995,MT,softball,Williams-Stephenson
Lawrence,Martin,1989/06/04,2018/07/26,69,1974,NH,softball,Hunter Ltd
Angela,Kelley,1995/08/30,2018/05/08,63,1990,MD,softball,Williams-Stephenson
Sue,Yoder,1996/11/05,2018/12/29,64,1983,NJ,softball,Rivera Ltd
Katherine,Townsend,1984/03/23,2018/01/24,36,1982,WY,softball,Keller Group
Douglas,Mclaughlin,1977/06/24,2018/05/26,93,1971,CO,softball,Williams-Stephenson
Carla,Browning,1994/05/07,2018/10/13,31,1980,WI,softball,"Alvarez, Schaefer and Robertson"
Teresa,Ramirez,1984/01/08,2018/10/13,55,1973,WA,softball,Pearson Group
Chloe,Ramirez,1994/04/15,2018/12/18,91,1973,NC,softball,"Brown, Vasquez and Sanchez"
James,Trevino,1980/12/15,2018/09/01,46,1979,ND,softball,Mcdonald Inc
Daniel,Farmer,1995/02/28,2018/08/17,65,1976,AK,softball,Peterson and Sons
Samantha,Miles,1994/06/30,2018/10/09,79,1992,PA,softball,"Kelley, Gilbert and Jackson"
Natasha,Smith,1997/05/27,2018/09/13,39,1983,IL,softball,Rivera-Morrow
Michelle,Gomez,1982/12/31,2018/05/29,75,1981,HI,softball,Bruce Inc
Debbie,Sanchez,1988/11/19,2018/08/19,71,1988,MO,softball,Rivera-Morrow
Lisa,Randall,1992/03/03,2018/03/03,38,1971,NM,softball,"Smith, Torres and Matthews"
Kimberly,Navarro,1998/07/23,2018/05/02,71,1985,OH,softball,"Brown, Vasquez and Sanchez"
Lindsay,Byrd,1998/07/03,2018/11/28,59,1992,NH,softball,"Hopkins, Barnes and Ward"
April,Mullen,1981/02/19,2018/03/31,63,1979,MO,softball,"Hopkins, Barnes and Ward"
Frank,Harris,1988/09/16,2018/01/28,97,1975,NJ,softball,Keller Group
Tyrone,Gray,1979/04/10,2018/05/25,47,1977,FL,softball,"Martin, Mcknight and Clark"
Taylor,Mullins,1987/11/26,2018/09/24,39,1985,NC,softball,Williams-Stephenson
Kimberly,Adkins,1983/08/23,2018/02/01,74,1979,MO,softball,Rivera-Morrow
Julie,Day,1991/11/04,2018/06/18,31,1977,CO,softball,"Alvarez, Schaefer and Robertson"
Alexander,York,1993/11/12,2018/09/04,47,1993,IL,softball,Pearson Group
Jessica,Bell MD,1987/11/25,2018/10/13,47,1978,MN,softball,Williams-Stephenson
Brandon,Ross,1990/12/15,2018/03/22,66,1978,VT,softball,Williams-Stephenson
Deborah,Stein,1993/07/25,2018/07/21,82,1983,MT,softball,Rivera Ltd
Jason,Smith,1978/10/12,2018/02/24,72,1975,MS,softball,"Mullen, Huffman and Vasquez"
Donna,Miller,1996/09/24,2018/05/17,64,1989,AK,softball,"Brown, Vasquez and Sanchez"
Mrs.,Nicole White,1982/01/07,2018/07/09,78,1978,WA,softball,Scott and Sons
Karen,Grant,1973/07/09,2018/07/25,48,1971,NV,softball,"Hopkins, Barnes and Ward"
Michael,Wilson,1977/07/02,2018/11/13,96,1972,VA,softball,Scott and Sons
Jordan,Perry,1975/01/04,2018/09/14,51,1974,OR,softball,Scott and Sons
Matthew,Jones,1995/01/12,2018/11/25,81,1985,HI,softball,Keller Group
Lisa,Michael,1988/04/18,2018/11/23,31,1982,WI,softball,Rivera-Morrow
Crystal,Moore,1993/07/02,2018/08/03,44,1992,NC,softball,Parker Group
Kimberly,Wiley,1994/10/04,2018/08/29,56,1988,HI,softball,Keller Group
Melanie,Landry,1991/01/11,2018/06/15,31,1989,NV,softball,Pearson Group
Alexander,Webb,1991/11/07,2018/10/27,32,1970,KS,softball,Taylor-Alvarez
Nathan,Sandoval,1991/11/20,2018/08/14,42,1976,CT,softball,"Martin, Mcknight and Clark"
Ricky,Armstrong Jr.,1995/07/14,2018/07/04,71,1995,HI,softball,"Jackson, Carlson and Contreras"
Emily,Alvarado,1979/11/21,2018/10/07,56,1970,NY,softball,Taylor-Alvarez
Isaac,Dougherty,1992/09/06,2018/07/10,59,1992,NC,softball,Bruce Inc
Cynthia,Johnson,1990/03/22,2018/10/12,60,1981,AZ,softball,"Mullen, Huffman and Vasquez"
Bryan,Walker,1993/09/25,2018/07/23,87,1982,MN,softball,
Allen,Bell,1994/07/08,2018/05/09,46,1974,UT,softball,"Kelley, Gilbert and Jackson"
Cathy,Wallace,1997/01/11,2018/11/20,66,1973,NH,softball,Williams-Stephenson
Jordan,Hernandez,1998/03/28,2018/06/19,94,1977,CT,softball,"Brown, Vasquez and Sanchez"
Daniel,Young,1995/08/26,2018/08/22,93,1971,AL,softball,"Kelley, Gilbert and Jackson"
Megan,Sullivan,1986/03/10,2018/07/14,87,1983,OK,softball,Keller Group
Erin,Mann,1979/11/12,2018/04/03,37,1973,NH,softball,
Caitlin,Smith,1993/04/18,2018/09/07,40,1979,MO,softball,"Martin, Mcknight and Clark"
George,Thomas,1996/12/15,2018/04/28,71,1993,IL,softball,Hunter Ltd
Christian,Kelly,1983/06/01,2018/04/20,90,1979,AZ,softball,"Smith, Torres and Matthews"
David,Barker,1981/11/23,2018/01/11,99,1972,WY,softball,Bruce Inc
Joseph,Beltran DDS,1995/04/21,2018/09/22,86,1976,NJ,softball,"Jackson, Carlson and Contreras"
Shawn,Rodriguez,1988/04/09,2018/03/07,90,1988,HI,softball,Parker Group
Michael,Thomas,1993/08/18,2018/02/18,30,1979,WI,softball,"Jackson, Carlson and Contreras"
Marvin,Ward,1986/02/03,2018/12/15,40,1976,MD,softball,Pearson Group
Michael,Hopkins,1997/03/29,2018/08/28,85,1991,NE,softball,"Jackson, Carlson and Contreras"
Monica,Cuevas,1994/03/26,2018/10/25,40,1972,MI,softball,Rivera-Morrow
Lisa,Wallace,1997/04/02,2018/12/02,64,1994,SC,softball,Pearson Group
William,Martin,1991/07/02,2018/05/22,80,1986,ME,softball,"Mullen, Huffman and Vasquez"
Daniel,Johnson,1995/03/06,2018/10/03,66,1973,WY,softball,"Alvarez, Schaefer and Robertson"
Richard,Clarke,1976/05/17,2018/12/30,68,1972,AK,softball,Parker Group
Melvin,Hayes,1991/08/19,2018/10/29,85,1991,IL,softball,"Hopkins, Barnes and Ward"
Mrs.,Cassandra Scott MD,1990/07/01,2018/04/03,45,1972,SC,softball,"Smith, Torres and Matthews"
Mark,Nelson,1981/07/09,2018/12/03,33,1979,IN,softball,"Hopkins, Barnes and Ward"
Michael,Price,1992/07/17,2018/11/29,94,1983,OK,softball,Williams-Stephenson
Robin,Moses,1982/03/12,2018/11/03,61,1981,FL,softball,"Kelley, Gilbert and Jackson"
Darren,Bird,1980/07/20,2018/05/05,82,1980,CA,softball,Mcdonald Inc
Yvette,Higgins,1985/12/20,2018/07/25,88,1974,IN,softball,Hunter Ltd
Dana,Thompson,1988/01/22,2018/12/12,84,1980,NV,softball,Scott and Sons
Brittany,Olsen,1995/05/27,2018/10/15,55,1971,NV,softball,Peterson and Sons
Jonathan,Thomas,1984/12/07,2018/12/01,45,1978,OR,softball,Rivera Ltd
Rachel,Smith,1982/06/14,2018/12/09,35,1976,MO,softball,Williams-Stephenson
James,Thompson,1992/07/22,2018/01/22,57,1970,VT,softball,Bruce Inc
Lance,Watson,1977/03/30,2018/06/11,30,1976,WY,softball,Peterson and Sons
Pamela,Brown,1989/07/16,2018/05/07,55,1970,CA,softball,Scott and Sons
Brent,Shepard,1996/06/06,2018/04/01,91,1986,DE,softball,"Alvarez, Schaefer and Robertson"
Rachel,Lee,1991/01/21,2018/04/07,54,1977,OR,softball,"Kelley, Gilbert and Jackson"
Ashley,Garcia,1991/08/08,2018/02/02,39,1990,OR,softball,Bruce Inc
Eric,Elliott,1991/06/12,2018/12/08,47,1982,MO,softball,Keller Group
Christian,Booth,1995/07/29,2018/03/27,74,1992,OR,softball,"Mullen, Huffman and Vasquez"
Kimberly,Martin,1997/11/25,2018/10/16,80,1994,NY,softball,Parker Group
David,Parker,1997/06/26,2018/04/03,70,1983,ME,softball,Mcdonald Inc
Grace,Solis,1996/06/24,2018/12/01,67,1995,IL,softball,Rivera Ltd
Lindsay,Ford,1984/10/18,2018/10/24,92,1978,NC,softball,Taylor-Alvarez
William,Dunn,1994/12/29,2018/10/10,48,1976,FL,softball,Hunter Ltd
Joseph,Gonzalez,1986/11/07,2018/10/29,84,1972,ND,softball,Taylor-Alvarez
Shannon,Brennan,1993/01/08,2018/09/28,56,1980,CO,softball,Taylor-Alvarez
Sheila,Henderson,1992/09/06,2018/07/29,47,1982,AL,softball,"Hopkins, Barnes and Ward"
Charles,Mays,1975/08/07,2018/07/27,30,1973,OR,softball,"Alvarez, Schaefer and Robertson"
Benjamin,Smith,1997/01/22,2018/01/23,78,1991,NM,softball,"Brown, Vasquez and Sanchez"
Johnny,Brown,1985/06/29,2018/05/31,47,1972,WV,softball,Rivera Ltd
Amanda,Wallace,1998/09/14,2018/06/21,77,1987,MD,softball,
Jaime,Wong,1974/10/19,2018/11/09,82,1974,WA,softball,"Alvarez, Schaefer and Robertson"
Carlos,Shaw,1993/06/21,2018/02/19,99,1982,IN,softball,"Kelley, Gilbert and Jackson"
Michael,Wolf,1988/05/24,2018/07/21,90,1981,SC,softball,Rivera-Morrow
Adam,Ford,1989/11/06,2018/02/19,60,1978,KY,softball,Bruce Inc
Robert,Todd,1981/11/28,2018/09/23,56,1980,NC,softball,"Mullen, Huffman and Vasquez"
Kayla,Parker,1985/06/15,2018/08/29,64,1979,OK,softball,Keller Group
Paul,Escobar,1994/01/01,2018/08/21,99,1982,VA,softball,Scott and Sons
Juan,Fox,1991/02/17,2018/06/10,30,1971,NC,softball,Parker Group
Martha,Chase,1996/03/06,2018/06/08,55,1979,ND,softball,Peterson and Sons
Jeffrey,West,1994/07/31,2018/06/20,92,1994,TN,softball,"Brown, Vasquez and Sanchez"
